2025-04-07 17:06:24.441 | ERROR    | __main__:run_task:79 - run task, error, HTTPConnectionPool(host='192.168.5.135', port=8000): Max retries exceeded with url: /api/matrix/task/f57e1cb3-e33e-474e-a5b8-0df03efadb5c/generate (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x105ec0130>, 'Connection to 192.168.5.135 timed out. (connect timeout=None)'))
2025-04-07 17:08:34.674 | INFO     | __main__:<module>:95 - 程序初始化 ...
2025-04-07 17:08:34.678 | INFO     | __main__:init_scheduled_job:29 - 定时任务执行
2025-04-07 17:08:34.690 | INFO     | __main__:<module>:100 - 初始化结束 ...
2025-04-07 17:08:44.754 | INFO     | __main__:run_task:52 - run task, graph_config: {'uuid': 'f6413bb5-da06-499b-96a3-5d5bb84c787b', 'graph': {'nodes': [{'data': {'description': '', 'group': 'general', 'id': '1744008759644', 'input_variables': [{'variable_id': '1744009660078', 'variable_name': 'like_post_id'}, {'variable_id': '1744009667862', 'variable_name': 'follow_user_id'}, {'variable_id': '1744009728909', 'variable_name': 'post_content'}, {'variable_id': '1744009738838', 'variable_name': 'post_video_url'}, {'variable_id': '1744009744689', 'variable_name': 'comment_post_id'}, {'variable_id': '1744009756273', 'variable_name': 'comment_content'}], 'node_title': '开始', 'node_type': 'start'}, 'id': '1744008759644', 'measured': {'height': 74, 'width': 300}, 'position': {'x': 200, 'y': 200}, 'selected': False, 'type': 'custom'}, {'data': {'description': '', 'group': 'general', 'id': '1744008759645', 'node_title': '结束', 'node_type': 'end', 'outputs_data': {}}, 'dragging': False, 'id': '1744008759645', 'measured': {'height': 74, 'width': 300}, 'position': {'x': 2473, 'y': 743}, 'selected': False, 'type': 'custom'}, {'data': {'description': '', 'group': 'tiktok', 'id': '1744008820409', 'node_title': 'TIKTOK - 点赞', 'node_type': 'tiktok_like', 'post_id': ['1744008759644', 'like_post_id']}, 'dragging': False, 'id': '1744008820409', 'measured': {'height': 74, 'width': 300}, 'position': {'x': 612, 'y': 332}, 'selected': False, 'type': 'custom'}, {'data': {'description': '', 'group': 'tiktok', 'id': '1744008826483', 'node_title': 'TIKTOK - 关注', 'node_type': 'tiktok_follow', 'user_id': ['1744008759644', 'follow_user_id']}, 'id': '1744008826483', 'measured': {'height': 74, 'width': 300}, 'position': {'x': 1052, 'y': 419}, 'selected': False, 'type': 'custom'}, {'data': {'content': ['1744008759644', 'comment_content'], 'description': '', 'group': 'tiktok', 'id': '1744008836530', 'node_title': 'TIKTOK - 评论', 'node_type': 'tiktok_comment', 'post_id': ['1744008759644', 'comment_post_id']}, 'dragging': False, 'id': '1744008836530', 'measured': {'height': 74, 'width': 300}, 'position': {'x': 1943, 'y': 598}, 'selected': False, 'type': 'custom'}, {'data': {'content': ['1744008759644', 'post_content'], 'description': '', 'group': 'tiktok', 'id': '1744009685163', 'node_title': 'TIKTOK - 发布视频', 'node_type': 'tiktok_post', 'outputs': [{'variable_name': 'post_id', 'variable_type': 'string'}, {'variable_name': 'post_url', 'variable_type': 'string'}], 'video_url': ['1744008759644', 'post_video_url']}, 'dragging': False, 'id': '1744009685163', 'measured': {'height': 74, 'width': 300}, 'position': {'x': 1521, 'y': 506}, 'selected': False, 'type': 'custom'}], 'edges': [{'id': 'xy-edge__1744008759644-1744008820409', 'source': '1744008759644', 'target': '1744008820409', 'sourceHandle': None}, {'id': 'xy-edge__1744008820409-1744008826483', 'source': '1744008820409', 'target': '1744008826483', 'sourceHandle': None}, {'id': 'xy-edge__1744008836530-1744008759645', 'source': '1744008836530', 'target': '1744008759645', 'sourceHandle': None}, {'id': 'xy-edge__1744008826483-1744009685163', 'source': '1744008826483', 'target': '1744009685163', 'sourceHandle': None}, {'id': 'xy-edge__1744009685163-1744008836530', 'source': '1744009685163', 'target': '1744008836530', 'sourceHandle': None}], 'viewport': {'x': -1058, 'y': -225, 'zoom': 1}}, 'input_variables': {'comment_content': 'can', 'comment_post_id': 'what', 'follow_user_id': 'world', 'like_post_id': 'hello', 'post_content': 'test', 'post_video_url': 'man'}, 'workflow_uuid': 'f6413bb5-da06-499b-96a3-5d5bb84c787b', 'workflow_name': 'test-tk-flow', 'dispatch_time': '2025-04-07T09:08:44.73147Z'}
2025-04-07 17:08:45.904 | INFO     | plat.task_runner:start_script_by_type:20 - [主动任务] 设备ID: 7c3ca30a , 等待执行操作:OperateEnums.LIKE
2025-04-07 17:08:45.905 | INFO     | plat.task_runner:start_script_by_type:39 - [ActiveTask] 设备ID: 7c3ca30a 开始点赞操作
2025-04-07 17:08:45.978 | INFO     | plat.tiktok.command:operate_tiktok_link:27 - Performing Like...
2025-04-07 17:08:46.018 | INFO     | plat.task_runner:start_script_by_type:20 - [主动任务] 设备ID: 7c3ca30a , 等待执行操作:OperateEnums.FOLLOW
2025-04-07 17:08:46.019 | INFO     | plat.task_runner:start_script_by_type:44 - [主动任务] 设备ID: 7c3ca30a 开始关注操作
2025-04-07 17:08:46.067 | INFO     | plat.tiktok.command:operate_tiktok_link:30 - Performing Follow...
2025-04-07 17:08:46.068 | ERROR    | core.matrix_workflow.nodes.tiktok.tiktok_node:init_task_json:70 - [TikTokNode] init_task_json error: 'img_url'
2025-04-07 17:08:46.068 | ERROR    | core.matrix_workflow.nodes.tiktok.tiktok_node:_run:36 - [TikTokNode] run error: [TikTokNode] run failed: Task json not found!
2025-04-07 17:08:46.069 | ERROR    | core.matrix_workflow.graph.graph_engine:run_graph:104 - Run Error: Run Error: node 1744008836530 run failed!
2025-04-07 17:08:46.074 | INFO     | __main__:run_task:76 - run task, report request success
2025-04-07 17:08:46.074 | INFO     | __main__:run_task:77 - run task, result_Mapping: {'7c3ca30a': <core.matrix_workflow.nodes.node_run_result.DeviceRunResult object at 0x10a231990>}
2025-04-07 17:09:36.146 | INFO     | __main__:<module>:95 - 程序初始化 ...
2025-04-07 17:09:36.151 | INFO     | __main__:init_scheduled_job:29 - 定时任务执行
2025-04-07 17:09:36.163 | INFO     | __main__:<module>:100 - 初始化结束 ...
